,Custom DQN,SARSA,SB3 DQN,SB3 PPO,SB3 A2C,SB3 QR_DQN,SB3 MASKABLE_PPO,SB3 RECURRENT_PPO,BTR C51,BTR IQN
2013-01-31 06:30:00+00:00,1.265e-320,3.8190000000000004,0.0,4.916250000000002,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-31 07:00:00+00:00,0.0,3.8190000000000004,0.0,4.916250000000002,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-31 07:30:00+00:00,0.0,3.8190000000000004,0.0,4.916250000000002,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-31 08:00:00+00:00,0.0,3.8190000000000004,0.0,4.916250000000002,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-31 08:30:00+00:00,0.0,3.8190000000000004,0.0,4.916250000000002,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-31 09:00:00+00:00,0.0,3.8190000000000004,0.0,4.916250000000002,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-31 09:30:00+00:00,0.0,3.8190000000000004,0.0,5.258250000000001,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-31 10:00:00+00:00,0.0,3.8190000000000004,0.0,5.258250000000001,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-31 10:30:00+00:00,0.0,3.8190000000000004,0.0,5.258250000000001,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-31 11:00:00+00:00,0.0,3.8190000000000004,0.0,5.258250000000001,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-31 11:30:00+00:00,0.0,4.77375,0.0,5.258250000000001,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-31 12:00:00+00:00,0.0,4.77375,0.0,5.258250000000001,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-31 12:30:00+00:00,0.0,4.77375,0.0,5.258250000000001,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-31 13:00:00+00:00,0.0,4.77375,0.0,5.258250000000001,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-31 13:30:00+00:00,0.0,4.77375,0.0,5.258250000000001,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-31 14:00:00+00:00,0.0,4.77375,0.0,5.258250000000001,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-31 14:30:00+00:00,0.0,4.77375,0.0,5.258250000000001,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-31 15:00:00+00:00,0.0,4.77375,0.0,5.258250000000001,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-31 15:30:00+00:00,0.0,4.77375,0.0,5.258250000000001,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-31 16:00:00+00:00,0.0,4.77375,0.0,5.258250000000001,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-31 16:30:00+00:00,0.0,4.77375,0.0,5.258250000000001,100.0,0.0,100.0,100.0,0.0,0.0
